ID,Title,Authors,Date,Categorie
http://arxiv.org/abs/2202.11919v1,Threading the Needle of On and Off-Manifold Value Functions for Shapley Explanations,"['cs.LG', 'cs.AI', 'cs.GT']","[arxiv.Result.Author('Chih-Kuan Yeh'), arxiv.Result.Author('Kuan-Yun Lee'), arxiv.Result.Author('Frederick Liu'), arxiv.Result.Author('Pradeep Ravikumar')]",2022-02-24 06:22:34+00:00
http://arxiv.org/abs/2202.12700v1,"The Theory, Practice, and Ethical Challenges of Designing a Diversity-Aware Platform for Social Relations","['cs.HC', 'cs.OH']","[arxiv.Result.Author('Laura Schelenz'), arxiv.Result.Author('Ivano Bison'), arxiv.Result.Author('Matteo Busso'), arxiv.Result.Author('Amalia de Götzen'), arxiv.Result.Author('Daniel Gatica-Perez'), arxiv.Result.Author('Fausto Giunchiglia'), arxiv.Result.Author('Lakmal Meegahapola'), arxiv.Result.Author('Salvador Ruiz-Correa')]",2022-02-23 22:31:56+00:00
http://arxiv.org/abs/2202.11797v2,Training Characteristic Functions with Reinforcement Learning: XAI-methods play Connect Four,"['cs.LG', '68T01 (Primary) 91A12 (Secondary)', 'I.2.0']","[arxiv.Result.Author('Stephan Wäldchen'), arxiv.Result.Author('Felix Huber'), arxiv.Result.Author('Sebastian Pokutta')]",2022-02-23 21:40:11+00:00
http://arxiv.org/abs/2202.11629v1,A Complete Criterion for Value of Information in Soluble Influence Diagrams,"['cs.AI', 'stat.ML']","[arxiv.Result.Author('Chris van Merwijk'), arxiv.Result.Author('Ryan Carey'), arxiv.Result.Author('Tom Everitt')]",2022-02-23 17:06:41+00:00
http://arxiv.org/abs/2202.13870v1,Simulating Network Paths with Recurrent Buffering Units,"['cs.NI', 'cs.LG', 'cs.SY', 'eess.SY']","[arxiv.Result.Author('Divyam Anshumaan'), arxiv.Result.Author('Sriram Balasubramanian'), arxiv.Result.Author('Shubham Tiwari'), arxiv.Result.Author('Nagarajan Natarajan'), arxiv.Result.Author('Sundararajan Sellamanickam'), arxiv.Result.Author('Venkata N. Padmanabhan')]",2022-02-23 16:46:31+00:00
http://arxiv.org/abs/2202.11508v1,AI-empowered Joint Communication and Radar Systems with Adaptive Waveform for Autonomous Vehicles,"['cs.NI', 'eess.SP']","[arxiv.Result.Author('Nam H. Chu'), arxiv.Result.Author('Diep N. Nguyen'), arxiv.Result.Author('Dinh Thai Hoang'), arxiv.Result.Author('Quoc-Viet Pham'), arxiv.Result.Author('Won-Joo Hwang'), arxiv.Result.Author('Eryk Dutkiewicz')]",2022-02-23 13:45:07+00:00
http://arxiv.org/abs/2202.11499v1,Fairness-Aware Naive Bayes Classifier for Data with Multiple Sensitive Features,"['cs.LG', 'cs.AI']",[arxiv.Result.Author('Stelios Boulitsakis-Logothetis')],2022-02-23 13:32:21+00:00
http://arxiv.org/abs/2202.11452v3,Deep Learning Reproducibility and Explainable AI (XAI),"['cs.LG', 'cs.AI']","[arxiv.Result.Author('A. -M. Leventi-Peetz'), arxiv.Result.Author('T. Östreich')]",2022-02-23 12:06:20+00:00
http://arxiv.org/abs/2202.11317v1,The Larger The Fairer? Small Neural Networks Can Achieve Fairness for Edge Devices,"['cs.LG', 'cs.CY']","[arxiv.Result.Author('Yi Sheng'), arxiv.Result.Author('Junhuan Yang'), arxiv.Result.Author('Yawen Wu'), arxiv.Result.Author('Kevin Mao'), arxiv.Result.Author('Yiyu Shi'), arxiv.Result.Author('Jingtong Hu'), arxiv.Result.Author('Weiwen Jiang'), arxiv.Result.Author('Lei Yang')]",2022-02-23 05:26:22+00:00
http://arxiv.org/abs/2202.11296v1,Deep Reinforcement Learning: Opportunities and Challenges,"['cs.LG', 'cs.AI']",[arxiv.Result.Author('Yuxi Li')],2022-02-23 03:58:46+00:00
http://arxiv.org/abs/2202.11264v1,Blockchain Framework for Artificial Intelligence Computation,"['cs.DC', 'cs.AI', 'cs.LG', 'cs.MA']",[arxiv.Result.Author('Jie You')],2022-02-23 01:44:27+00:00
http://arxiv.org/abs/2202.11237v1,Circuit and System Technologies for Energy-Efficient Edge Robotics,"['cs.AR', 'cs.RO']","[arxiv.Result.Author('Zishen Wan'), arxiv.Result.Author('Ashwin Sanjay Lele'), arxiv.Result.Author('Arijit Raychowdhury')]",2022-02-22 23:59:35+00:00
http://arxiv.org/abs/2202.12263v1,Effect Identification in Cluster Causal Diagrams,"['stat.ME', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Tara V. Anand'), arxiv.Result.Author('Adèle H. Ribeiro'), arxiv.Result.Author('Jin Tian'), arxiv.Result.Author('Elias Bareinboim')]",2022-02-22 21:27:31+00:00
http://arxiv.org/abs/2202.11027v1,An Overview on Machine Translation Evaluation,"['cs.CL', 'cs.AI']",[arxiv.Result.Author('Lifeng Han')],2022-02-22 16:58:28+00:00
http://arxiv.org/abs/2202.10979v2,Enabling Reproducibility and Meta-learning Through a Lifelong Database of Experiments (LDE),"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Jason Tsay'), arxiv.Result.Author('Andrea Bartezzaghi'), arxiv.Result.Author('Aleke Nolte'), arxiv.Result.Author('Cristiano Malossi')]",2022-02-22 15:35:16+00:00
http://arxiv.org/abs/2203.03718v1,Towards User-Centered Metrics for Trustworthy AI in Immersive Cyberspace,"['cs.CY', 'cs.AI']","[arxiv.Result.Author('Pengyuan Zhou'), arxiv.Result.Author('Benjamin Finley'), arxiv.Result.Author('Lik-Hang Lee'), arxiv.Result.Author('Yong Liao'), arxiv.Result.Author('Haiyong Xie'), arxiv.Result.Author('Pan Hui')]",2022-02-22 15:12:58+00:00
http://arxiv.org/abs/2202.10848v1,Speciesist bias in AI -- How AI applications perpetuate discrimination and unfair outcomes against animals,"['cs.LG', 'cs.AI', 'cs.CY']","[arxiv.Result.Author('Thilo Hagendorff'), arxiv.Result.Author('Leonie Bossert'), arxiv.Result.Author('Tse Yip Fai'), arxiv.Result.Author('Peter Singer')]",2022-02-22 12:23:21+00:00
http://arxiv.org/abs/2202.10803v1,A-Eye: Driving with the Eyes of AI for Corner Case Generation,['cs.CV'],"[arxiv.Result.Author('Kamil Kowol'), arxiv.Result.Author('Stefan Bracke'), arxiv.Result.Author('Hanno Gottschalk')]",2022-02-22 10:42:23+00:00
http://arxiv.org/abs/2202.10688v1,Graph Lifelong Learning: A Survey,"['cs.LG', 'cs.AI', '68T07, 68T05', 'I.2.6']","[arxiv.Result.Author('Falih Gozi Febrinanto'), arxiv.Result.Author('Feng Xia'), arxiv.Result.Author('Kristen Moore'), arxiv.Result.Author('Chandra Thapa'), arxiv.Result.Author('Charu Aggarwal')]",2022-02-22 06:14:07+00:00
http://arxiv.org/abs/2202.10594v1,Adversarial Attacks on Speech Recognition Systems for Mission-Critical Applications: A Survey,"['cs.SD', 'cs.CR', 'cs.LG', 'eess.AS']","[arxiv.Result.Author('Ngoc Dung Huynh'), arxiv.Result.Author('Mohamed Reda Bouadjenek'), arxiv.Result.Author('Imran Razzak'), arxiv.Result.Author('Kevin Lee'), arxiv.Result.Author('Chetan Arora'), arxiv.Result.Author('Ali Hassani'), arxiv.Result.Author('Arkady Zaslavsky')]",2022-02-22 00:29:40+00:00
http://arxiv.org/abs/2202.10446v1,EINNs: Epidemiologically-Informed Neural Networks,"['cs.LG', 'physics.soc-ph', 'q-bio.PE', 'stat.AP']","[arxiv.Result.Author('Alexander Rodríguez'), arxiv.Result.Author('Jiaming Cui'), arxiv.Result.Author('Naren Ramakrishnan'), arxiv.Result.Author('Bijaya Adhikari'), arxiv.Result.Author('B. Aditya Prakash')]",2022-02-21 18:59:03+00:00
http://arxiv.org/abs/2202.10407v1,Learning Behavioral Soft Constraints from Demonstrations,"['cs.LG', 'cs.AI', 'cs.CY']","[arxiv.Result.Author('Arie Glazier'), arxiv.Result.Author('Andrea Loreggia'), arxiv.Result.Author('Nicholas Mattei'), arxiv.Result.Author('Taher Rahgooy'), arxiv.Result.Author('Francesca Rossi'), arxiv.Result.Author('Brent Venable')]",2022-02-21 18:09:56+00:00
http://arxiv.org/abs/2202.11812v1,Investigations of Performance and Bias in Human-AI Teamwork in Hiring,"['cs.HC', 'cs.AI']","[arxiv.Result.Author('Andi Peng'), arxiv.Result.Author('Besmira Nushi'), arxiv.Result.Author('Emre Kiciman'), arxiv.Result.Author('Kori Inkpen'), arxiv.Result.Author('Ece Kamar')]",2022-02-21 17:58:07+00:00
http://arxiv.org/abs/2202.10873v3,Ligandformer: A Graph Neural Network for Predicting Compound Property with Robust Interpretation,"['q-bio.BM', 'cs.LG']","[arxiv.Result.Author('Jinjiang Guo'), arxiv.Result.Author('Qi Liu'), arxiv.Result.Author('Han Guo'), arxiv.Result.Author('Xi Lu')]",2022-02-21 15:46:44+00:00
http://arxiv.org/abs/2202.10318v1,OpenRAN Gym: An Open Toolbox for Data Collection and Experimentation with AI in O-RAN,['cs.NI'],"[arxiv.Result.Author('Leonardo Bonati'), arxiv.Result.Author('Michele Polese'), arxiv.Result.Author(""Salvatore D'Oro""), arxiv.Result.Author('Stefano Basagni'), arxiv.Result.Author('Tommaso Melodia')]",2022-02-21 15:42:37+00:00
http://arxiv.org/abs/2202.10169v2,Machine Learning Operations: A Survey on MLOps Tool Support,"['cs.SE', 'A.1; D.2.6; K.6.3']","[arxiv.Result.Author('Nipuni Hewage'), arxiv.Result.Author('Dulani Meedeniya')]",2022-02-21 12:28:53+00:00
http://arxiv.org/abs/2202.10163v2,DeepShovel: An Online Collaborative Platform for Data Extraction in Geoscience Literature with AI Assistance,"['cs.HC', 'cs.AI']","[arxiv.Result.Author('Shao Zhang'), arxiv.Result.Author('Yuting Jia'), arxiv.Result.Author('Hui Xu'), arxiv.Result.Author('Ying Wen'), arxiv.Result.Author('Dakuo Wang'), arxiv.Result.Author('Xinbing Wang')]",2022-02-21 12:18:08+00:00
http://arxiv.org/abs/2202.10098v1,Applications of blockchain and artificial intelligence technologies for enabling prosumers in smart grids: A review,"['cs.IT', 'cs.AI', 'cs.LG', 'math.IT', '68Txx', 'I.2; J.7']","[arxiv.Result.Author('Weiqi Hua'), arxiv.Result.Author('Ying Chen'), arxiv.Result.Author('Meysam Qadrdan'), arxiv.Result.Author('Jing Jiang'), arxiv.Result.Author('Hongjian Sun'), arxiv.Result.Author('Jianzhong Wu')]",2022-02-21 10:27:31+00:00
http://arxiv.org/abs/2202.10065v1,Exploring the Effects of AI-assisted Emotional Support Processes in Online Mental Health Community,"['cs.HC', 'cs.AI']","[arxiv.Result.Author('Donghoon Shin'), arxiv.Result.Author('Subeen Park'), arxiv.Result.Author('Esther Hehsun Kim'), arxiv.Result.Author('Soomin Kim'), arxiv.Result.Author('Jinwook Seo'), arxiv.Result.Author('Hwajung Hong')]",2022-02-21 09:25:36+00:00
http://arxiv.org/abs/2202.10919v1,Translational Quantum Machine Intelligence for Modeling Tumor Dynamics in Oncology,"['q-bio.OT', 'quant-ph']","[arxiv.Result.Author('Nam Nguyen'), arxiv.Result.Author('Kwang-Cheng Chen')]",2022-02-21 08:46:58+00:00
http://arxiv.org/abs/2202.10459v1,"Towards technological adaptation of advanced farming through AI, IoT, and Robotics: A Comprehensive overview","['cs.AI', 'cs.LG', 'cs.MA']","[arxiv.Result.Author('Md. Mahadi Hasan'), arxiv.Result.Author('Muhammad Usama Islam'), arxiv.Result.Author('Muhammad Jafar Sadeq')]",2022-02-21 07:47:43+00:00
http://arxiv.org/abs/2202.10015v1,AI/ML Algorithms and Applications in VLSI Design and Technology,['cs.LG'],"[arxiv.Result.Author('Deepthi Amuru'), arxiv.Result.Author('Harsha V. Vudumula'), arxiv.Result.Author('Pavan K. Cherupally'), arxiv.Result.Author('Sushanth R. Gurram'), arxiv.Result.Author('Amir Ahmad'), arxiv.Result.Author('Andleeb Zahra'), arxiv.Result.Author('Zia Abbas')]",2022-02-21 07:01:27+00:00
http://arxiv.org/abs/2202.09895v1,UX Research on Conversational Human-AI Interaction: A Literature Review of the ACM Digital Library,"['cs.HC', 'cs.CY']","[arxiv.Result.Author('Qingxiao Zheng'), arxiv.Result.Author('Yiliu Tang'), arxiv.Result.Author('Yiren Liu'), arxiv.Result.Author('Weizi Liu'), arxiv.Result.Author('Yun Huang')]",2022-02-20 19:27:45+00:00
http://arxiv.org/abs/2202.09868v1,ExAIS: Executable AI Semantics,"['cs.AI', 'cs.LG']","[arxiv.Result.Author('Richard Schumi'), arxiv.Result.Author('Jun Sun')]",2022-02-20 17:33:34+00:00
http://arxiv.org/abs/2202.09859v1,Cooperative Artificial Intelligence,"['cs.AI', 'cs.GT', 'cs.MA']",[arxiv.Result.Author('Tobias Baumann')],2022-02-20 16:50:37+00:00
http://arxiv.org/abs/2202.09646v1,Navigating Conceptual Space; A new take on Artificial General Intelligence,"['cs.AI', 'cs.RO', 'cs.SY', 'eess.SY']",[arxiv.Result.Author('Per R. Leikanger')],2022-02-19 17:16:22+00:00
http://arxiv.org/abs/2203.03616v1,Responsible AI in Healthcare,"['cs.CY', 'cs.AI', 'cs.IR', 'cs.LG']","[arxiv.Result.Author('Federico Cabitza'), arxiv.Result.Author('Davide Ciucci'), arxiv.Result.Author('Gabriella Pasi'), arxiv.Result.Author('Marco Viviani')]",2022-02-19 14:48:22+00:00
http://arxiv.org/abs/2202.13874v1,Time Series Analysis of Blockchain-Based Cryptocurrency Price Changes,"['cs.LG', 'cs.DC']","[arxiv.Result.Author('Jacques Fleischer'), arxiv.Result.Author('Gregor von Laszewski'), arxiv.Result.Author('Carlos Theran'), arxiv.Result.Author('Yohn Jairo Parra Bautista')]",2022-02-19 04:28:07+00:00
http://arxiv.org/abs/2202.09519v1,The four-fifths rule is not disparate impact: a woeful tale of epistemic trespassing in algorithmic fairness,"['cs.CY', 'cs.AI', 'cs.LG', 'cs.LO', '68T27, 03B70', 'K.4; K.5; F.4; I.2']","[arxiv.Result.Author('Elizabeth Anne Watkins'), arxiv.Result.Author('Michael McKenna'), arxiv.Result.Author('Jiahao Chen')]",2022-02-19 04:06:42+00:00
http://arxiv.org/abs/2202.09465v1,"Attacks, Defenses, And Tools: A Framework To Facilitate Robust AI/ML Systems","['cs.CR', 'cs.LG']","[arxiv.Result.Author('Mohamad Fazelnia'), arxiv.Result.Author('Igor Khokhlov'), arxiv.Result.Author('Mehdi Mirakhorli')]",2022-02-18 22:54:04+00:00
http://arxiv.org/abs/2202.09447v1,A Mental-Model Centric Landscape of Human-AI Symbiosis,"['cs.AI', 'cs.HC']","[arxiv.Result.Author('Zahra Zahedi'), arxiv.Result.Author('Sarath Sreedharan'), arxiv.Result.Author('Subbarao Kambhampati')]",2022-02-18 22:08:08+00:00
http://arxiv.org/abs/2202.09427v2,Predicting deformation mechanisms in architected metamaterials using GNN,['cond-mat.mtrl-sci'],"[arxiv.Result.Author('Padmeya Prashant Indurkar'), arxiv.Result.Author('Sri Karlapati'), arxiv.Result.Author('Angkur Jyoti Dipanka Shaikeea'), arxiv.Result.Author('Vikram S. Deshpande')]",2022-02-18 20:46:01+00:00
http://arxiv.org/abs/2202.09292v1,System Safety and Artificial Intelligence,"['eess.SY', 'cs.AI', 'cs.CY', 'cs.LG', 'cs.SE', 'cs.SY']",[arxiv.Result.Author('Roel I. J. Dobbe')],2022-02-18 16:37:54+00:00
http://arxiv.org/abs/2203.03715v1,Needs and Artificial Intelligence,"['cs.CY', 'cs.AI']","[arxiv.Result.Author('Soheil Human'), arxiv.Result.Author('Ryan Watkins')]",2022-02-18 15:16:22+00:00
http://arxiv.org/abs/2202.09155v1,PerFED-GAN: Personalized Federated Learning via Generative Adversarial Networks,['cs.LG'],"[arxiv.Result.Author('Xingjian Cao'), arxiv.Result.Author('Gang Sun'), arxiv.Result.Author('Hongfang Yu'), arxiv.Result.Author('Mohsen Guizani')]",2022-02-18 12:08:46+00:00
http://arxiv.org/abs/2202.09035v1,PISA: A Binary-Weight Processing-In-Sensor Accelerator for Edge Image Processing,['cs.AR'],"[arxiv.Result.Author('Shaahin Angizi'), arxiv.Result.Author('Sepehr Tabrizchi'), arxiv.Result.Author('Arman Roohi')]",2022-02-18 06:02:27+00:00
http://arxiv.org/abs/2202.09027v2,Trusted AI in Multi-agent Systems: An Overview of Privacy and Security for Distributed Learning,['cs.DC'],"[arxiv.Result.Author('Chuan Ma'), arxiv.Result.Author('Jun Li'), arxiv.Result.Author('Kang Wei'), arxiv.Result.Author('Bo Liu'), arxiv.Result.Author('Ming Ding'), arxiv.Result.Author('Long Yuan'), arxiv.Result.Author('Zhu Han'), arxiv.Result.Author('H. Vincent Poor')]",2022-02-18 05:18:32+00:00
http://arxiv.org/abs/2202.10582v1,Debiasing Backdoor Attack: A Benign Application of Backdoor Attack in Eliminating Data Bias,"['cs.CR', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Shangxi Wu'), arxiv.Result.Author('Qiuyang He'), arxiv.Result.Author('Yi Zhang'), arxiv.Result.Author('Jitao Sang')]",2022-02-18 05:00:08+00:00
http://arxiv.org/abs/2202.08994v2,REFUGE2 Challenge: Treasure for Multi-Domain Learning in Glaucoma Assessment,"['eess.IV', 'cs.CV']","[arxiv.Result.Author('Huihui Fang'), arxiv.Result.Author('Fei Li'), arxiv.Result.Author('Huazhu Fu'), arxiv.Result.Author('Xu Sun'), arxiv.Result.Author('Xingxing Cao'), arxiv.Result.Author('Jaemin Son'), arxiv.Result.Author('Shuang Yu'), arxiv.Result.Author('Menglu Zhang'), arxiv.Result.Author('Chenglang Yuan'), arxiv.Result.Author('Cheng Bian'), arxiv.Result.Author('Baiying Lei'), arxiv.Result.Author('Benjian Zhao'), arxiv.Result.Author('Xinxing Xu'), arxiv.Result.Author('Shaohua Li'), arxiv.Result.Author('Francisco Fumero'), arxiv.Result.Author('Jose Sigut'), arxiv.Result.Author('Haidar Almubarak'), arxiv.Result.Author('Yakoub Bazi'), arxiv.Result.Author('Yuanhao Guo'), arxiv.Result.Author('Yating Zhou'), arxiv.Result.Author('Ujjwal Baid'), arxiv.Result.Author('Shubham Innani'), arxiv.Result.Author('Tianjiao Guo'), arxiv.Result.Author('Jie Yang'), arxiv.Result.Author('José Ignacio Orlando'), arxiv.Result.Author('Hrvoje Bogunović'), arxiv.Result.Author('Xiulan Zhang'), arxiv.Result.Author('Yanwu Xu')]",2022-02-18 02:56:21+00:00
http://arxiv.org/abs/2202.08901v2,The Effects of Interactive AI Design on User Behavior: An Eye-tracking Study of Fact-checking COVID-19 Claims,"['cs.HC', 'cs.CL', 'cs.IR']","[arxiv.Result.Author('Li Shi'), arxiv.Result.Author('Nilavra Bhattacharya'), arxiv.Result.Author('Anubrata Das'), arxiv.Result.Author('Matthew Lease'), arxiv.Result.Author('Jacek Gwidzka')]",2022-02-17 21:08:57+00:00
http://arxiv.org/abs/2203.04837v1,'Beach' to 'Bitch': Inadvertent Unsafe Transcription of Kids' Content on YouTube,"['eess.AS', 'cs.CL', 'cs.CY']","[arxiv.Result.Author('Krithika Ramesh'), arxiv.Result.Author('Ashiqur R. KhudaBukhsh'), arxiv.Result.Author('Sumeet Kumar')]",2022-02-17 19:19:09+00:00
http://arxiv.org/abs/2202.08821v1,Human-Algorithm Collaboration: Achieving Complementarity and Avoiding Unfairness,"['cs.CY', 'cs.HC', 'cs.LG']","[arxiv.Result.Author('Kate Donahue'), arxiv.Result.Author('Alexandra Chouldechova'), arxiv.Result.Author('Krishnaram Kenthapadi')]",2022-02-17 18:44:41+00:00
http://arxiv.org/abs/2202.08792v1,Seeing Like a Toolkit: How Toolkits Envision the Work of AI Ethics,"['cs.CY', 'cs.AI', 'cs.HC']","[arxiv.Result.Author('Richmond Y. Wong'), arxiv.Result.Author('Michael A. Madaio'), arxiv.Result.Author('Nick Merrill')]",2022-02-17 17:55:26+00:00
http://arxiv.org/abs/2202.09391v1,Counterfactual Analysis of the Impact of the IMF Program on Child Poverty in the Global-South Region using Causal-Graphical Normalizing Flows,"['cs.AI', 'econ.EM', 'stat.AP']","[arxiv.Result.Author('Sourabh Balgi'), arxiv.Result.Author('Jose M. Peña'), arxiv.Result.Author('Adel Daoud')]",2022-02-17 12:18:14+00:00
http://arxiv.org/abs/2202.08510v2,A hybrid 2-stage vision transformer for artificial intelligence-assisted 5 class pathologic diagnosis of gastric endoscopic biopsies: a diagnostic tool for guiding gastric cancer treatment,"['eess.IV', 'cs.CV', 'cs.LG']","[arxiv.Result.Author('Yujin Oh'), arxiv.Result.Author('Go Eun Bae'), arxiv.Result.Author('Kyung-Hee Kim'), arxiv.Result.Author('Min-Kyung Yeo'), arxiv.Result.Author('Jong Chul Ye')]",2022-02-17 08:33:52+00:00
http://arxiv.org/abs/2202.08490v1,Dynamic Object Comprehension: A Framework For Evaluating Artificial Visual Perception,"['cs.CV', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Scott Y. L. Chin'), arxiv.Result.Author('Bradley R. Quinton')]",2022-02-17 07:49:49+00:00
http://arxiv.org/abs/2202.10341v1,Efficient Learning of Safe Driving Policy via Human-AI Copilot Optimization,"['cs.LG', 'cs.AI', 'cs.RO']","[arxiv.Result.Author('Quanyi Li'), arxiv.Result.Author('Zhenghao Peng'), arxiv.Result.Author('Bolei Zhou')]",2022-02-17 06:29:46+00:00
http://arxiv.org/abs/2202.08449v1,V2X-Sim: A Virtual Collaborative Perception Dataset for Autonomous Driving,['cs.CV'],"[arxiv.Result.Author('Yiming Li'), arxiv.Result.Author('Ziyan An'), arxiv.Result.Author('Zixun Wang'), arxiv.Result.Author('Yiqi Zhong'), arxiv.Result.Author('Siheng Chen'), arxiv.Result.Author('Chen Feng')]",2022-02-17 05:14:02+00:00
http://arxiv.org/abs/2202.08979v1,The Response Shift Paradigm to Quantify Human Trust in AI Recommendations,"['cs.HC', 'cs.AI', 'cs.LG']","[arxiv.Result.Author('Ali Shafti'), arxiv.Result.Author('Victoria Derks'), arxiv.Result.Author('Hannah Kay'), arxiv.Result.Author('A. Aldo Faisal')]",2022-02-16 22:02:09+00:00
http://arxiv.org/abs/2202.10553v1,Guidelines and evaluation for clinical explainable AI on medical image analysis,"['cs.LG', 'cs.AI', 'cs.CV', 'eess.IV']","[arxiv.Result.Author('Weina Jin'), arxiv.Result.Author('Xiaoxiao Li'), arxiv.Result.Author('Mostafa Fatehi'), arxiv.Result.Author('Ghassan Hamarneh')]",2022-02-16 19:09:42+00:00
http://arxiv.org/abs/2202.08227v2,Ditto: Building Digital Twins of Articulated Objects from Interaction,"['cs.CV', 'cs.AI', 'cs.RO']","[arxiv.Result.Author('Zhenyu Jiang'), arxiv.Result.Author('Cheng-Chun Hsu'), arxiv.Result.Author('Yuke Zhu')]",2022-02-16 18:12:14+00:00
http://arxiv.org/abs/2202.08218v2,Particle production from oscillating scalar backgrounds in an FLRW universe,"['hep-ph', 'gr-qc', 'hep-th']","[arxiv.Result.Author('Zi-Liang Wang'), arxiv.Result.Author('Wen-Yuan Ai')]",2022-02-16 18:00:23+00:00
http://arxiv.org/abs/2202.08185v1,The Adversarial Security Mitigations of mmWave Beamforming Prediction Models using Defensive Distillation and Adversarial Retraining,"['cs.CR', 'cs.AI', 'cs.LG', 'cs.NI']","[arxiv.Result.Author('Murat Kuzlu'), arxiv.Result.Author('Ferhat Ozgur Catak'), arxiv.Result.Author('Umit Cali'), arxiv.Result.Author('Evren Catak'), arxiv.Result.Author('Ozgur Guler')]",2022-02-16 16:47:17+00:00
http://arxiv.org/abs/2202.08137v1,A data-driven approach for learning to control computers,['cs.LG'],"[arxiv.Result.Author('Peter C Humphreys'), arxiv.Result.Author('David Raposo'), arxiv.Result.Author('Toby Pohlen'), arxiv.Result.Author('Gregory Thornton'), arxiv.Result.Author('Rachita Chhaparia'), arxiv.Result.Author('Alistair Muldal'), arxiv.Result.Author('Josh Abramson'), arxiv.Result.Author('Petko Georgiev'), arxiv.Result.Author('Alex Goldin'), arxiv.Result.Author('Adam Santoro'), arxiv.Result.Author('Timothy Lillicrap')]",2022-02-16 15:23:46+00:00
http://arxiv.org/abs/2202.08036v1,No One Left Behind: Inclusive Federated Learning over Heterogeneous Devices,"['cs.LG', 'cs.DC']","[arxiv.Result.Author('Ruixuan Liu'), arxiv.Result.Author('Fangzhao Wu'), arxiv.Result.Author('Chuhan Wu'), arxiv.Result.Author('Yanlin Wang'), arxiv.Result.Author('Lingjuan Lyu'), arxiv.Result.Author('Hong Chen'), arxiv.Result.Author('Xing Xie')]",2022-02-16 13:03:27+00:00
http://arxiv.org/abs/2203.03712v2,Trusted Data Forever: Is AI the Answer?,"['cs.CY', 'cs.AI']","[arxiv.Result.Author('Emanuele Frontoni'), arxiv.Result.Author('Marina Paolanti'), arxiv.Result.Author('Tracey P. Lauriault'), arxiv.Result.Author('Michael Stiber'), arxiv.Result.Author('Luciana Duranti'), arxiv.Result.Author('Abdul-Mageed Muhammad')]",2022-02-16 11:56:41+00:00
http://arxiv.org/abs/2203.07999v1,MSCET: A Multi-Scenario Offloading Schedule for Biomedical Data Processing and Analysis in Cloud-Edge-Terminal Collaborative Vehicular Networks,"['cs.NI', 'cs.LG']","[arxiv.Result.Author('Zhichen Ni'), arxiv.Result.Author('Honglong Chen'), arxiv.Result.Author('Zhe Li'), arxiv.Result.Author('Xiaomeng Wang'), arxiv.Result.Author('Na Yan'), arxiv.Result.Author('Weifeng Liu'), arxiv.Result.Author('Feng Xia')]",2022-02-16 09:34:25+00:00
http://arxiv.org/abs/2202.08261v1,Evaluation and Analysis of Different Aggregation and Hyperparameter Selection Methods for Federated Brain Tumor Segmentation,"['cs.LG', 'cs.AI', 'cs.CV', 'cs.DC', 'eess.IV']","[arxiv.Result.Author('Ece Isik-Polat'), arxiv.Result.Author('Gorkem Polat'), arxiv.Result.Author('Altan Kocyigit'), arxiv.Result.Author('Alptekin Temizel')]",2022-02-16 07:49:04+00:00
http://arxiv.org/abs/2202.07848v2,"Singularity: Planet-Scale, Preemptive and Elastic Scheduling of AI Workloads","['cs.DC', 'cs.AI']","[arxiv.Result.Author('Dharma Shukla'), arxiv.Result.Author('Muthian Sivathanu'), arxiv.Result.Author('Srinidhi Viswanatha'), arxiv.Result.Author('Bhargav Gulavani'), arxiv.Result.Author('Rimma Nehme'), arxiv.Result.Author('Amey Agrawal'), arxiv.Result.Author('Chen Chen'), arxiv.Result.Author('Nipun Kwatra'), arxiv.Result.Author('Ramachandran Ramjee'), arxiv.Result.Author('Pankaj Sharma'), arxiv.Result.Author('Atul Katiyar'), arxiv.Result.Author('Vipul Modi'), arxiv.Result.Author('Vaibhav Sharma'), arxiv.Result.Author('Abhishek Singh'), arxiv.Result.Author('Shreshth Singhal'), arxiv.Result.Author('Kaustubh Welankar'), arxiv.Result.Author('Lu Xun'), arxiv.Result.Author('Ravi Anupindi'), arxiv.Result.Author('Karthik Elangovan'), arxiv.Result.Author('Hasibur Rahman'), arxiv.Result.Author('Zhou Lin'), arxiv.Result.Author('Rahul Seetharaman'), arxiv.Result.Author('Cheng Xu'), arxiv.Result.Author('Eddie Ailijiang'), arxiv.Result.Author('Suresh Krishnappa'), arxiv.Result.Author('Mark Russinovich')]",2022-02-16 04:02:10+00:00
http://arxiv.org/abs/2202.07831v4,CycleGAN for Undamaged-to-Damaged Domain Translation for Structural Health Monitoring and Damage Detection,"['cs.LG', 'cs.AI']","[arxiv.Result.Author('Furkan Luleci'), arxiv.Result.Author('F. Necati Catbas'), arxiv.Result.Author('Onur Avci')]",2022-02-16 02:31:38+00:00
